,sex,length,diameter,height,whole-weight,shucked-weight,viscera-weight,shell-weight,rings
573,F,1.7849850783883126,1.919447906699652,1.5152341273534093,1.5206146890477024,0.21611779417010585,0.6391838259676206,2.1839492412506445,17
574,I,0.9066439707378353,1.4956182804527787,2.2429263863279307,1.5596154462192844,1.9889958404787358,1.9577192482614565,0.7702441507508594,10
575,F,2.544637209802117,0.8850144137795989,0.5711916240084689,1.534995352414068,1.6565861621384648,0.9403084565727967,1.5837782847370176,11
576,I,1.4359330971385829,1.0212933942272584,0.7173381720250604,1.438212153101889,1.1373071005080633,1.7296480332538602,1.1039971997059608,10
577,F,1.9122838931011052,1.5218758948832414,2.047370311686873,1.2280765226035557,0.6440315035014335,1.026882866027889,1.0955144328869126,10
578,I,1.6722905460630815,0.8652130254192332,0.7915307364727332,0.5503969880014606,0.7426865270833541,1.1550342155107673,0.49945556912715816,11
579,F,1.5417521538301935,1.0441694621311843,2.271499579049343,2.799072302032347,1.3403824388119296,2.5967273815779897,3.0951006471118934,17
580,F,2.56412061584915,1.9016365939167548,2.5689457356734975,2.7612578387443136,1.8528114870161156,0.6400220121184519,2.154336121630585,11
581,I,1.5333534604326846,0.42774056917232894,2.157981160536953,0.6611479513494942,1.9202907525819954,0.9052643121328023,1.5768310039207258,14
582,F,1.8071450365339032,3.148093658201739,1.3709633836179917,1.303221145425847,3.03060287290787,3.105469120223674,2.8322392625854294,19
583,I,0.8498281076861184,1.0789016513770173,1.6559561821618711,0.32344678154207385,0.5235000212135125,-0.31741016938614625,-0.49218275760135,13
584,F,-0.4930002843499084,-0.266602479842053,0.9284359969565746,-0.16472314284073375,-0.16048767170988043,-0.7378271221365245,-0.732216204404731,11
585,I,1.6283970013728668,0.48481895602382247,-0.2123041960694672,1.2746788357931629,0.25060973807525744,-0.1589093030089536,0.37771317157471335,11
586,I,0.7204497768743009,1.550664189997196,2.6728200879537667,0.5815280346498608,0.9031545655854561,1.1041165721685122,1.5056192798437098,10
587,F,1.901932421762726,0.32416242376193566,0.9063363155398612,1.5951013472659397,0.22164978298199925,0.48165289796224786,0.9823890196388685,13
588,M,0.18938791436407254,0.1171684303540198,0.8405547227231391,-0.46708559225153023,-0.3372213656670001,0.7053350629807217,-0.01801736767651907,14
589,F,-0.8097813434102741,0.8512663529876282,1.304600546255341,-0.9314898132897702,0.18764640395823606,0.43746870361380585,-0.374048612378002,13
590,I,1.5938450208634438,0.45293864288284713,0.6479490586695823,0.911574579876499,1.6052454935886797,0.3732414882054554,0.7697321212278626,13
591,F,-0.9456126223316688,0.5430135495845578,0.23084135418889384,-1.0515459106872949,-0.9399646351318709,-0.8211036648193588,0.3179200933927131,9
592,I,1.650304357421731,0.20385397324821813,1.2411288292542393,1.8109969633055676,1.1264356052422129,1.9984634370393934,1.3412782090376578,18
593,F,1.247228457305226,2.7285146619832896,2.6991102981461985,2.8196809694191387,1.166367053237051,1.261148212511229,2.9266880046737827,19
594,M,0.882960947784939,0.1379436245461443,0.5189164990887208,1.3429666246458076,1.5274360437507055,0.347859494968031,1.6184255945972454,12
595,I,2.127668043732029,2.459589866347612,1.5764260864448887,0.9196130243351499,-0.21272736385965663,1.9870095506068488,2.3568443624870716,13
596,F,0.8013984743746112,1.5577288640051479,0.6450245735453495,1.2817771790881733,0.7071661699619487,0.6049835262133848,1.7794313751352346,9
597,I,1.0826732010284106,2.5871536286919907,1.4737213294344305,0.8857923354562502,0.03866392167048066,1.6125308717820706,1.4018728127307614,13
598,I,2.0481537741589797,1.4532922775152615,1.2800321540210946,1.413347030967811,1.5333405811922702,1.7897407334025552,1.59846228390907,12
599,F,1.196883995626644,2.0663778651688656,3.2415361343538143,2.037739196697558,0.4386018626063386,0.41724748428427877,1.795071329570973,16
600,I,0.22710902736876565,1.3712724877605937,0.8283400057768788,2.1778882234097474,0.7586669002430224,1.2622029044480225,0.6687780351800734,17
601,F,0.5793800086700165,-0.5937137223254588,-0.05378509412689325,0.5544210240527838,-0.3684294283314655,0.10408785402046816,-0.03505821525935304,10
602,F,-0.8413020496109764,0.6313821254644907,0.582614062484566,-0.6451197286810841,0.3609214847388018,0.8539260245043407,0.6174209292315778,13
603,I,-0.08452517131033066,0.3281637908815416,0.22838641869597542,0.7177928888940681,-0.5335426471324092,0.18225071595743692,0.5158062066257261,11
604,I,1.4001695178139342,0.8895324215731522,1.997599473506271,-0.1556197982287345,0.7112806398921591,1.3574596292638526,0.255370837243195,12
605,I,1.076095997767022,0.026025452204340827,1.5796713550018704,-0.6063186776264783,1.0263188235881522,-0.3867076472029115,0.6731890171433472,13
606,M,-0.43692127498306177,0.23462736473792356,0.20105540943346267,-0.873251119900863,-0.6513020562508933,0.29032580551847964,0.019429576272114613,9
607,I,1.3651004458161466,0.3335816866818939,1.4027761680726225,-0.440751221918645,-0.17580070253097757,0.8099441256901512,0.7848113599730439,10
608,M,-0.1373908662929988,0.26462332420500667,0.6934179676984916,0.6550838029099304,-0.590146777192641,0.14402669866801765,0.16449165851821812,10
609,M,-1.1401778909999924,0.4281947648395579,-0.9310317252751108,0.6660693694576574,-0.7182904498195104,0.3359833319699612,-0.5930188880641865,12
610,F,0.5688147651852139,-0.45808451916150505,2.6546628512763064,-0.8086989322063395,0.19080503672492088,0.42812689832849615,1.0462000971978704,12
611,M,-1.2891364765266708,-1.7577936001836039,-2.0426326974147537,-0.9788371942165388,-0.7361534085736863,-1.3777788995185947,-0.938393236180278,4
612,M,-0.5206806279335559,-0.015101217282865731,-1.3344102711660824,-0.6644650773028971,0.5189302023634634,-0.7152972282879866,-0.347600991271215,9
613,I,0.15680174897358146,0.9942915421900238,0.4815270093015291,0.6481183847310791,0.7998957100701573,-0.8207204980366383,1.3275338307631537,18
614,I,0.7592698424492698,-0.3689595932280646,0.5280024742834046,-0.03438755155227946,-0.4265450949834656,0.12070584116348104,-0.3328373563456092,15
615,M,-0.771925969318602,1.1632033443574399,0.9286407476801023,-0.6897352862657277,0.27542371450890535,-0.5623945961056358,-0.18898284948255617,13
616,F,1.4203169849149018,0.22842590572646615,0.6357882053339401,-0.5494571133086598,0.4308230368525967,-0.12972893224950754,-0.18064686975246447,12
617,M,-1.2837494685871318,0.02049255048810572,-0.2337331924968442,0.6294337709290185,-0.9820956459046877,0.6622674993793207,-1.0352743135492004,7
618,M,-0.7369316316605066,-0.6891109884693702,-0.1828789750084665,-0.8871056414949452,-0.7366589756496098,-0.7026911534939211,0.08495729752915415,9
619,M,-0.8221862660222177,-2.237987516821099,-0.8530537022113889,-1.4585600986999463,0.3610682223254542,0.02137989741501678,-0.8876563331238978,7
620,M,-0.11294670075057289,0.30861322096964705,0.3522379429859053,-0.8945782231156589,-1.2285544911637623,-0.7921930980178828,0.22330364789463486,10
621,I,-0.1301931143167917,1.3216627214535244,0.5078491845512618,0.9191313115523271,-0.04834510766913991,0.016104324987216256,1.4755577010637042,18
622,F,0.38914563925957857,0.9141297896198741,0.6549246856839597,0.4171704027146256,0.29819102237443484,1.3454735095492842,0.34932888752899804,12
623,F,1.6416349862293567,1.3747943631995414,-0.7120851995982802,-0.1697765315076405,-0.5630272670084002,0.4811401714399576,0.6965353744488599,17
624,I,1.329252039583669,0.8891066992654699,-0.4487898776881605,-0.2743520727971258,0.9766627643121982,-0.3920518530160383,0.5466182373750599,15
625,F,0.40551634421797095,0.7077322017328622,1.893567333097414,0.34726117278677876,0.7967381972883847,1.3491491690270356,1.586406894070653,12
626,F,-0.6212679310790787,-0.6603908710540008,-0.22763100785838586,-0.6082221435144384,-1.009620176425513,0.31653485224268496,0.13419609087525697,10
627,F,-0.6860006080822769,0.6230340901934235,0.1449305832564931,0.8316151428461191,0.7635581555936335,-0.13642310252576828,0.13321806687824633,8
628,I,0.6307427845598522,1.810759036283123,1.6656539130627626,1.5577655005824342,1.8767126510106689,1.769589248504266,0.879872909328298,21
629,M,-0.9703259562717805,0.06387368186410747,-0.009194095869801577,-0.9604226074859601,-0.18759740057931773,0.6962742057792519,0.7294595667465325,10
630,I,1.2258268149919815,-0.07321156329132644,1.1661248602625494,0.1283126989538974,1.1681763545429174,0.059138748317670076,0.14828348117329004,9
631,F,0.997290597755113,0.7841466285758733,-0.4392290130666933,-0.786676819922886,-0.3336265036218433,0.7048545326691552,0.5578373150890766,7
632,M,0.11878365317845596,0.25286852918906905,0.6264301204823695,0.35251723668439183,-0.4176945468947252,-0.46973800560283596,-0.24865984728055635,10
633,I,1.0784965520912895,-0.3107144628528668,1.0781253182523236,0.18962723010455507,0.8756510404638317,-0.07281174877020113,1.0983715817096147,9
634,M,-0.3334297474994736,0.6217236852350347,-0.8586314975742589,-0.36917411753339113,-0.6216761963944255,0.5627152405826086,0.34008798771969206,9
635,M,0.585924098748182,0.02508590676370992,-0.7606421603346374,0.1957326198974374,0.5334188259071742,-0.8573154193272614,-0.703379714584893,8
636,M,0.5988249693653334,-1.306666331382014,0.9992253343509837,-0.43592541891835523,-0.3027845654483994,0.12364083435354156,0.6992975162072064,7
637,M,-0.26324580084327565,-0.12469189801898573,0.3633820212511951,0.2694420524068939,0.17513340758425855,-0.8811996592529769,0.31006860976895445,6
638,I,0.3537397099384646,0.7625048185827228,0.9060007496132467,0.013519990004183358,0.4850629232289796,0.07076683481924961,0.10337531927516252,14
639,F,0.5665248781984838,0.7661456774931382,0.32567681607911236,0.697485980399753,-0.3977485595162433,0.37226709376285266,1.4699113228180738,13
640,M,-0.9237827148072426,-0.5804857615373149,-1.2855610033513714,-0.2454571179535756,0.6842929618640852,-0.0953532138137454,-0.29312514320841787,7
641,I,1.6793722858370743,1.95627345656969,2.7246506195923437,2.6655691434650164,0.699994575168435,2.6761018998467807,2.5954890411640568,13
642,F,1.0729797649134325,0.45700148189764633,1.7881269491111604,0.18009850477821798,0.8427268742920426,1.208947051413209,2.175306074296656,19
643,M,0.17025523524481456,-0.48082497669408886,-0.19087819024494213,-1.2825071544548685,-0.06695386809665549,-0.5073314824755493,-0.2448035256678298,7
644,M,-0.1356362412860307,0.8896912097717357,1.2376499595031087,-0.7727484122930108,0.7612100691978098,0.4292770262864204,0.8384631794010241,9
645,I,-0.4469329133187533,0.24043973593481938,-0.40116912062118354,-0.3267133654743115,-0.06612729968663467,-0.7000758121763772,-0.8338099963172564,11
646,M,-1.4862055252189297,-1.2347030926500582,-0.5712861718365887,0.5218029841794076,-1.0028818060580358,0.19747985523675693,-1.3365330103693558,6
647,M,0.12016055656633406,0.9317682809861373,0.7646224513903026,1.2298632489855024,1.3205582602978487,-0.15233004154929375,0.7685351528619121,9
648,I,0.3495702451765764,1.1105845425233976,0.07596976497462254,-0.5814776827401615,1.1466954407702068,1.0944309457519412,1.0348696798454993,11
649,F,-0.06593560925765118,1.3177467635437696,0.8228160361413055,0.5333652508751922,-0.24207285391547295,0.3194060301272209,1.2178606837740298,9
650,M,-0.31258704241295265,-2.0980664670955056,-1.650336161975287,-1.5050187287584826,-0.42550960554384143,-0.2880127098665719,-0.424327327538188,5
651,I,-1.2515817805290637,0.06629068912660396,-0.49236024470205564,-0.47459414990639326,0.07547913889590219,-0.4474039483253627,0.5331206063616218,6
652,I,1.4239806775296242,0.38074784529858474,0.6676622593836781,-0.44345957648133694,-0.2772196044104219,0.025875732627193226,-0.17107589119404787,11
653,M,-0.2043527285817346,-0.10662441646670606,-1.124029472039706,-0.472726383683836,0.3678230483439995,-1.1563424682204175,-0.29156293261279975,7
654,F,-1.1731329930046532,-1.0668887493653703,0.9479960803170685,-0.26912690297756403,0.5824208832007045,-0.06510821261212807,0.6662538661035897,10
655,M,-1.7750687384098442,-0.06577540741583232,0.11928045212841831,0.12249553419108405,-0.7339190124985098,0.21691720002130666,-1.1046468754268655,7
656,F,1.6186059149334533,0.5987012499252635,2.53478928629141,1.9270983915029847,1.397076933866793,1.4430494328123271,0.9935102145650099,17
657,F,1.0821668415261274,3.061429582709641,2.1444999382956054,0.6712823949743185,0.853755812523076,0.47679707093850915,2.1603416032172102,16
658,I,2.1719842161730756,2.6767502973483244,2.5065555137689888,2.867261320249882,1.2702710438074825,2.0949435440834057,1.6058855087761326,18
659,F,1.6573332199177824,1.0870042220741953,2.1977092194875194,0.6063786504914466,0.30560954205014357,-0.020013082233025142,2.6543519319863598,11
660,I,2.9530780461808046,2.0104479811012514,1.373145774897216,2.783802170792113,2.4006118487356205,2.0888189831246544,3.2660175344416853,18
661,I,0.6857845808816637,1.7947524597635147,1.4669804596484006,0.7404194954466328,0.1535383187363816,0.1006909143405825,1.185239572649957,11
662,F,-0.6345850428924884,0.25154846189332825,-0.054257876028602325,0.3984202065392126,-0.7359632645287411,0.4144475673930945,0.6669085665293664,10
663,F,0.6105564099864444,0.685303377714471,0.549866485863735,-1.1001832729028653,0.6306210567569854,0.8478743418471264,0.20542094171918834,12
664,I,0.35747331322608555,-0.340184484166393,1.2850237452479276,0.23056043359820877,0.7504587528329343,0.42484326604243217,1.3883468943010002,19
665,F,-0.36390863009320173,-0.25659811616247397,-0.6131993593402789,-0.2806034751955564,-0.5058745992916309,0.6224910743064269,-0.5103529129581696,10
666,M,1.234166849448655,-0.21250782168410642,-0.02087328506146119,-0.2458216644904052,0.6395306202101088,1.4001380871750206,0.6635903156397991,11
667,F,0.6321289698954827,-0.15218701849105987,1.2632049514895263,0.29027714941122135,0.3118364162745517,1.4454451314454657,0.30393824551748105,15
668,M,1.348068241558924,1.2724468618677598,1.2072000486304493,0.6242790364143912,0.0010930882658937713,0.7659460154005429,2.3910807075045715,13
669,F,0.0464621425280457,0.7966502787225646,0.31018926042103084,0.4456245820863636,1.0410531524033921,0.22182561018370872,0.2600300019778788,13
670,M,0.5441118621868625,-0.20342979545525103,1.9542162197612192,0.3900367960162325,1.0648754454435982,0.5044276713650724,1.6773020889702153,14
671,F,0.6785633438455144,-0.24118032226972796,1.5438410615164493,0.5649256977762551,-0.0738338222768441,1.5555792150150884,1.299136172263413,17
672,F,1.4850234225853771,0.6254865386880798,1.5605672487884883,0.42134184444883915,1.4019772179758574,1.8280385769558998,0.13635726255980582,19
673,M,0.2378232133233279,0.4383370223084983,1.8629099033116727,-0.3389368872755475,0.0162883597400727,-0.23980224097161473,0.44152786596562976,21
674,F,1.3582912876568214,0.8173212787696484,1.0482107194725208,0.5600630691443339,0.28080969404100986,1.4417840139874438,0.7282731784049931,23
675,F,1.9304924715170846,1.1476266868167238,1.4822296926342196,0.9447841080809052,1.0577304504436722,-0.3823283523444041,0.8412899552480197,22
676,M,1.5444333458630624,0.10984420204413452,1.910777377287878,-0.07137754899992074,0.8896482401284935,-0.10507190287411765,0.5934126550444117,12
677,F,1.0043515947279893,-0.12188923215022218,0.2586236093977421,0.3003852471333669,-0.2081848787751387,1.649369089598919,1.4755184357366944,11
678,F,1.2104148176001566,0.724912526961806,2.5639334820986805,0.59121228149867,1.0360392649316512,0.39833953554974116,1.6381650950981248,23
679,F,-0.21394459103789654,0.1568291269208486,-0.04901347864009742,0.24143466268852198,0.47456254155423294,-0.8497130871804617,-0.8899071817722723,8
680,I,-0.6096615095699014,-0.3699749143622755,-0.45333540498365255,-0.2105987709843029,-0.9991100974636173,0.4174243842790737,-0.29889278983746803,7
681,M,0.4225109457247368,0.8961853394530861,1.1579701331217473,0.7309691361103602,-0.07643151999125308,0.6599701615530089,0.7344038869054554,10
682,F,0.20159260798803125,0.6825643920398478,0.8549684383221114,-0.36236499139138556,-0.2934513741522169,-0.31210815858592866,0.2719830203686815,7
683,M,0.7836539683980149,1.6430657863842508,1.3751985174747803,1.8762111369693057,0.20543707605065825,1.6733016191902907,1.4513306050686947,16
684,M,0.6052170979041337,1.1467770719182746,0.8011000779306336,1.3594815280511685,0.4937290327377769,0.6783169643163462,0.08312942003260398,10
685,M,2.2841091898834294,0.36790209966301685,3.0211555126002585,0.969762639948439,1.6184618902163244,0.570097249694882,1.6790434298880432,15
686,F,0.25553704968888197,0.24834357515354044,1.903525799687524,1.0902314443074574,1.0626368195110039,0.3074937720722507,-0.10246917072627976,13
687,F,1.1198621094469405,0.2769721165742376,0.3851168623169387,1.824608980342675,0.1992537966622407,1.4880608123454708,0.948065812783471,16
688,M,0.2673300125348325,0.31167997308535844,1.5330971560315187,1.577574425392814,-0.26996244436749367,0.6039062075962188,1.1623258497941,11
689,M,0.9984906650237753,2.260837650767798,1.221590460028799,0.6416169873892612,0.8060185996632473,1.4363281373032821,2.142431846266306,11
690,M,0.15460192063175804,-0.259575689745316,1.0770592750461931,1.0945102711528247,1.2365544919940372,1.5118897606717758,1.1102584846704446,10
691,I,-0.8712348523177207,-1.3465002753191992,0.4465544621275923,0.0872489182844729,-0.7081795243307052,-1.197328130586857,0.33740375932796907,5
692,F,0.1982724644806928,-0.5864351051240214,0.5162863499637906,0.863480822425794,-0.5787054308116284,0.37706868761289125,-0.4960435581519801,11
693,M,-0.7616872060176891,-0.6494450811881503,1.3289956119474373,0.2440191814817414,0.8825622254585797,0.5885525205277948,-0.5665415852407896,9
694,I,-1.9706205188203012,-1.3926309940219253,-1.3296324879241554,-1.1785615876967908,-1.381537954503654,-0.7221547519536418,-1.053768513173004,4
695,I,-1.0548879697149014,-0.4400681320125366,0.5727238047997387,-0.4608753537698278,-1.288031061643766,-0.5484586742090718,-1.4270528658088575,7
696,I,-2.1804375128082385,-1.9371083615212807,-1.8230869624057495,-1.2382572034806385,-0.2440350870374821,0.04353127657562017,-0.31627723123312346,4
697,M,-0.09835085456861381,-0.4641253132584786,-0.37402061556069455,0.28076526109558086,-0.6146819703032571,-1.1591375690698207,-1.2805889466979323,5
698,F,0.533892669243001,-0.12371806184835699,0.08317450993277548,-0.77517021947626,0.33130384260061163,-0.06792032829757122,0.8113505448612517,13
699,F,-1.0451023556139958,0.6132618435952814,-0.29472731489658166,-0.3101166723504385,0.8630286961796043,-0.6621767449719067,-0.8199395318182784,16
700,M,0.5007366939016464,-1.1265105115168847,1.0767898914348857,0.8192050898658638,0.7177069917453005,0.8466977519602241,-0.3619612754418142,12
701,F,0.2437095244063997,1.00109595768775,1.2027910926214078,0.726557237196602,0.42332354894728275,1.5474391132110477,-0.11537413721475243,14
702,F,-0.43221835895603034,-0.7631406831161636,0.5892408554598523,0.09409558236801507,0.9126194111236666,0.31574643902627186,0.8011038088226873,9
703,M,-0.24504310162078946,0.7773177498196948,0.6852741229790666,-0.7337814949306167,-0.9924682507194813,0.6964026368779435,0.744027284293052,12
704,M,-0.21530425211451032,-1.0197165977743743,0.4538174292629104,0.26270293154141533,-0.4409435133705405,0.8182345509523273,0.22270858348739309,9
705,M,0.9686432590328511,0.9681395928392934,0.6633991095546241,0.4973651140669546,0.761824331774823,0.16040386155948327,-0.09901280018255454,10
706,M,-0.3234931702816195,-0.43857997290118544,0.5562695988155197,0.43756913530516006,-0.8964597064332598,0.2844695424979147,0.08042156116203047,11
707,F,-1.041488659569414,-0.18763854791606738,-0.6112016348256366,0.06597737592063257,0.5783255036828865,0.21444475934299123,0.5980409714142121,10
708,M,0.31839933484808736,-0.06462284118628081,1.182942201691382,0.011279836449908487,-0.012633790903278097,-0.23101241895636337,-0.10557892856877404,10
709,I,-1.23771551912879,-0.8507835771030625,-0.9855101471588756,-0.005037392353798742,-0.23663407636649603,-1.3471915615082912,-0.17056107398507758,7
710,I,-1.5351016796398615,-0.3364506495266577,-0.6071474366025875,-1.1559251522714589,-0.16089255831179017,-0.8481829686380866,-0.029396020598711825,7
711,M,0.18654840689364316,0.02100755183239067,-0.3029446703478783,0.20757888908864142,0.17246083106269894,0.6438914623326326,-0.0952422934262116,11
712,I,-0.7416815476959642,-1.8270699347643795,-0.5109511850748634,-0.3190547328538347,-1.0684848070076414,-0.6819269204977287,0.4443671331988255,7
713,M,-0.3625753411902326,-0.7899203135901762,0.02274407119515298,0.5010264864773584,0.6043033099714483,-0.5720359948323264,-1.2053977642259555,8
714,M,-1.2389517572496813,-0.10155929968171806,-0.5280578118981827,0.0590878021016481,-0.8533431769193156,-0.5874203858284133,0.47080223292168233,9
715,I,-1.3117482059042045,-1.99124723687446,-1.5585497874982177,0.12768494561270893,-0.9169557640589074,-1.258618499895027,0.4267557182785846,7
716,I,-0.20145572833027536,-0.13586163193036271,-0.5480442625039512,-0.017950227808956942,-0.9646523932646882,-0.8513548809215947,-1.140771037786792,8
717,I,-1.5509906542380532,-1.6810478346920317,-1.5000194155986015,-0.04906038707548732,-0.5783883268719143,0.23274287697202767,-0.13941706359735262,6
718,I,-1.6536792767360073,-1.7081764254902265,-1.7853030785849489,-0.03268998904970566,0.2779821015024899,-0.9458123699306376,-1.541364381858057,4
719,I,-1.9859506615065123,-2.2602125171817984,-1.5641035259610132,-1.5894933531966637,-0.5689148983072205,-1.3104329928569884,0.015910809057440023,2
720,I,-1.7061089798345155,-1.6039224979383384,-2.2972708512413553,-0.27645405910067633,-0.3459732327919236,-0.4836251522566628,-1.6279223209973037,3
721,M,1.9436474053743735,0.7577698282329717,1.5897767049430689,1.1694390635815286,0.6592343358100372,0.5083723589855502,1.3814429311692187,13
722,M,0.9733079793352308,0.39414892580625044,2.0285981451345787,1.8673918502524274,0.7816539876693857,2.1128421636009262,3.2340318522558995,15
723,M,0.08736152647997578,0.1424566808827457,1.5861109329221073,2.0103752576803124,1.4282703875124219,1.2694981756141253,1.6622383859008245,15
724,M,0.07201316782994188,0.7645156893087655,-0.203145465958545,-0.20310931597514104,1.0524743652798483,0.2836722684537011,-0.023698116422227855,11
725,F,0.10965628118859205,1.23241378439012,0.1660954219469809,-0.526019052880048,-0.29482226177392,0.797005899431435,0.709180023667766,17
726,M,-0.8876913433086338,-0.1765410629769426,-0.4704023706245899,0.58273282852356,0.0448130340948798,-0.07735713423141011,-0.7647255864668555,10
727,F,-0.3138609496399528,1.1679485487035297,0.38289398546300735,1.3365228838057375,-0.030889009124985378,1.0898799642849384,0.5675422027740811,12
728,M,0.6702802868781524,1.5902674557582235,0.06865527464194215,1.1483632403540485,1.3583973992066158,0.5949214573948718,1.0639000387572768,13
729,F,1.2129337040443875,0.9522081189356052,1.330745057143159,0.49308369574980326,-0.03455204449772631,0.23183561786726004,0.8030649672793941,15
730,M,0.7323656201289998,0.19870622140320904,-0.023876022547325793,0.8761774888232807,1.030092700877574,1.8331770420199385,1.2877613298322759,11
731,M,1.5880625853959085,0.3804752292242164,1.65156408424389,1.2839111716573868,1.683307958285463,0.9112746004978012,0.3734931645682195,13
732,M,0.720689687581611,1.1024194727061176,0.9225737889887553,0.8316272976019313,0.934320333444106,1.2771185110686474,0.9826049116972917,15
733,M,0.6811795888015236,-0.015371299116599069,0.5288721186710215,0.49496478477912775,1.1158356499158697,0.8830466891356191,1.7376046481214427,13
734,M,1.6554448067277665,1.9995170250394505,-0.24475920389331768,1.7283018002057542,0.46030300863373935,0.4889461395259418,1.1081787490427752,18
735,M,1.551033007437001,0.5285783937696376,0.6533115230424045,0.5425774883973793,-0.2569454894799411,0.11836407561120096,-0.01819957765486352,10
736,M,1.4751963274216944,1.4378876833731584,-0.31912083274836456,0.1927127254810042,0.6332497885269337,0.6198743316723101,0.2102489627229944,12
737,F,0.9006423360275889,1.6311982199583945,1.1981764901647676,1.047182962321559,1.2779822009914754,1.9129017284625511,0.3305646572513032,12
738,M,1.939591724768256,1.406015999959963,1.8363803572216852,1.192987672082443,1.2804420358550745,1.5738433666397187,1.8768621628024338,14
739,M,-0.6320495297797065,1.3650163352448907,0.06479851626730437,-0.3480367930953544,0.7874431155522146,-0.001983490752290984,0.9096150956428734,10
740,M,1.4905479727936124,1.2693285502175724,3.360221624295363,0.2332644810461159,1.2246338487212953,1.8884770681787462,0.5951602703221559,14
741,F,-0.4716787821741275,0.4552269763445078,0.08110963319929398,-0.670898274804471,-0.09110751476264967,-0.3103076398407698,-0.49934791936551415,8
742,F,1.227630338691235,1.027410533762875,0.593223597078601,1.5934176662448074,0.8959483216184526,0.10303220968659797,0.01853288539775544,14
743,F,0.6928513083371622,0.5710568064340074,1.7561583133195362,0.5776425211987185,0.19573916300300764,0.14577599673301284,0.7376974584863857,17
744,M,1.2614971051590294,1.2578985466404546,-0.03199127921015177,1.5153612349152308,1.1495929859398615,1.3850995813847569,1.295119425020382,20
745,F,0.8560898217311096,2.048209384429911,0.17486131323173093,0.4124271024203104,1.149119785734634,0.7238900282219645,0.8561038668454772,17
746,F,1.1426692824908269,2.304126337308006,3.4052268919573487,2.3464485272271283,1.7437778965779027,4.492755639360465,2.850699339732043,17
747,M,1.1881391328633766,0.9550098670816045,0.7397853491164013,1.098573108218021,0.216764617393376,1.8570003710845144,1.3856087018098349,9
748,M,0.8631692177385585,1.4263336820175356,1.7360658914613767,1.8559348017490718,1.194417861795301,0.3747089065718246,0.6341549639858007,14
749,M,1.9990675314216992,1.9028786231833568,1.1445921975806361,2.5545270765815156,1.2761170611093942,2.9651628058750847,2.9239492560321247,15
750,F,1.8110737191192872,0.45231990788064785,-0.10586470340305154,-0.08097600159718482,0.3331538242741481,0.23631791689078724,0.12662938758786935,13
751,M,0.682681894734965,0.15575544131372276,0.9549886823603764,1.3715702495659388,-0.6319159704502956,0.46788126888274806,0.4179177756532151,10
752,F,1.5672756766912397,0.5964873008449886,1.6003393272911592,1.922268613250408,0.33824858072873876,2.6156881963442604,1.0959233974483231,13
753,F,1.5515655498617131,1.3520727047969583,2.542844055668094,2.6200631005969504,0.15927456050448513,1.4703986297552785,0.4778306889964991,13
754,M,1.798299142538118,2.9961128653549878,1.0618429390389976,2.6833617106104133,1.1305314804691724,1.4088030642124003,2.499458644300689,20
755,M,1.517574048511955,2.8351529283897765,2.252959655966934,2.7324364254397944,1.9533823415832592,2.9810963207227497,1.6308772312415578,13
756,M,1.9452278517148947,2.9618882769341077,2.0203852046808892,1.610748767189906,1.4750818030456585,1.9634861875740743,1.4523567493889487,20
757,F,1.6080637317473412,1.6472424621766555,2.224826593013279,3.2302149512703124,2.244066227518308,1.3523658569376233,2.1623983317443916,15
758,M,0.9830135177237325,1.291604383975143,2.3488682457743026,2.3544651111201467,0.9047160732992421,2.072146319789602,1.6943130771796626,13
759,M,1.0582835454487753,0.9393132165858142,1.077405359787164,1.45888505881286,1.4179878828163142,0.6541947507511657,1.3787077893032904,15
760,M,1.5289779148649851,1.321013237608168,1.5482622050583852,2.194563738192925,1.6164940078189758,2.151883618004305,1.1698413685304239,15
761,F,1.752940305221005,1.3411333554042337,2.1632499609956124,2.213403273901918,1.0817074898837062,0.11584498392234602,1.8883715088086483,16
762,F,0.9184933807475271,2.1975495151946203,0.5592915472078955,2.113791173054635,1.0455539078200413,1.2744560797400117,1.368815124506551,17
763,M,1.399309796652947,1.4015885677965731,1.4078342654412639,3.0700549342186356,2.872363765490026,2.6031873430484795,3.278178593173468,14
764,F,0.9445404242651747,2.1350781019740133,0.854503129530527,2.4807406571237185,1.13306125285784,2.9023633541240668,1.5840830143121818,14
765,M,1.164396329082127,1.4594601395553717,0.40224446797315727,0.9322394980177697,0.9731185640413464,1.2108121621912638,1.7326787452272376,11
766,F,1.5488332087044119,2.2625300944304865,-0.11698135759850925,1.1772657877295578,1.0332722596343207,1.3918364128910312,0.9918439259886241,13
767,M,-0.3190382449865876,0.035022427844743076,-0.22769831009822195,-0.896896490945517,0.5634790039294388,0.16298459337354387,-0.7756285175812558,9
768,F,0.2942379655449056,0.9367459865788277,0.9751473530730632,1.4432799188722933,1.144324540803316,1.7077545587674954,1.8714938766761389,11
769,F,1.7567637415295498,1.6990407736537714,0.8806591354758275,2.1091500273152297,0.46208369142049444,1.3404114339999396,0.4638343783813924,17
770,F,1.4527889706811954,1.3252345581889855,0.6597564265374296,2.0814248345744595,0.3893461855374165,1.711216887306048,0.9933934236480555,11
771,I,0.9100793175554581,0.04620185400775634,0.24970778362990526,-0.3704183746163291,0.34504739822290376,-0.024757338694565312,-0.4311567148633789,8
